97	2.6339	1.0865	26.7079	57.6124	25.5831	56.3137	22.1385	26.6192	27.1468	26.4279
98	2.3921	1.0493	28.1549	59.7160	26.9962	58.0401	24.2021	27.9377	27.9511	27.8939
99	2.4968	1.0618	27.9073	58.7775	26.6327	57.2186	23.7095	27.1624	27.9828	27.6761
100	2.4132	1.0151	29.9441	61.5466	28.2241	59.4216	25.0161	28.8057	29.5138	29.5607
101	2.2149	1.0011	30.8432	62.2564	29.0170	59.8761	25.5871	29.7211	30.1497	30.6102
102	2.1591	0.9910	31.4185	62.8121	29.2706	60.2790	25.6250	29.8433	30.4297	31.1842
103	2.2176	0.9839	31.6396	63.2826	29.7972	60.8267	26.2110	30.3885	31.1376	31.4515
104	2.1493	0.9754	32.1163	63.8419	30.0734	61.2898	26.2467	31.0220	31.1509	31.8741
105	2.0917	0.9659	32.7451	64.3285	30.7433	61.9069	26.9788	31.5294	32.1650	32.3000
106	2.0132	0.9640	32.9024	64.5758	31.0867	62.2645	27.3778	31.7143	32.5989	32.6559
107	2.1362	0.9665	32.8291	64.3899	30.8842	62.0688	27.2694	31.4419	32.2266	32.5988
108	2.0409	0.9542	33.4960	65.0025	31.3807	62.7015	27.3114	32.0057	32.7731	33.4329
109	1.9766	0.9463	33.8069	65.7061	31.5486	63.2449	27.5268	31.7988	32.7682	34.1005
110	2.0918	0.9473	33.8436	65.7213	31.7494	63.4000	27.1932	32.6734	33.4885	33.6427
111	1.9678	0.9419	34.2778	66.1031	32.0240	63.8183	27.6317	32.2090	33.8198	34.4353
112	2.0330	0.9437	34.1807	66.0084	32.1340	64.0508	27.8655	32.9980	33.1612	34.5111
113	1.8418	0.9285	35.0089	66.7274	32.6015	64.2829	28.0906	32.9498	33.9772	35.3884
114	1.9269	0.9270	34.9105	67.0069	32.6734	64.7191	28.5651	33.5116	33.8335	34.7834
115	1.9237	0.9212	35.0673	67.4652	33.0547	65.2507	28.8977	33.9057	34.0787	35.3368
116	1.8197	0.9231	35.6235	67.2493	33.3033	64.9761	29.0739	33.7488	34.7401	35.6505
117	1.7663	0.9235	35.7115	67.2950	33.4644	65.1919	28.9701	34.0812	35.0282	35.7781
118	1.9586	0.9515	34.2471	66.2348	32.5075	64.5027	28.6558	33.1408	33.7532	34.4801
119	1.6487	0.9127	36.1232	67.9826	33.7458	65.5153	29.4947	34.0584	35.4662	35.9639
120	1.8686	0.9259	35.5638	67.2372	33.3743	65.4004	28.9679	33.9866	34.9475	35.5953
121	1.8764	0.9307	35.0335	67.2347	33.4354	65.3403	29.8395	34.1182	34.8721	34.9117
122	1.8410	0.9240	35.6078	67.5884	33.7400	65.7254	29.6524	34.4252	35.2234	35.6589
123	1.8520	0.9092	36.2937	68.2339	34.2101	66.2294	30.1648	34.3224	36.1525	36.2007
124	1.8558	0.9124	36.0989	68.1779	34.1596	65.9893	29.7261	34.1893	36.4552	36.2679
125	1.6627	0.9026	36.5532	68.7747	34.0697	66.5619	29.3949	34.3373	36.0351	36.5116
126	1.7856	0.9115	36.2353	68.3665	34.0176	66.3319	29.5590	34.5416	35.7984	36.1715
127	1.6689	0.9104	36.3959	68.3802	34.3663	66.5482	30.0075	34.7620	36.4272	36.2686
128	1.7625	0.9015	36.8348	69.0774	34.7832	67.0720	30.9479	35.1493	36.3365	36.6991
129	1.7381	0.9113	36.4501	68.3534	34.4522	66.6808	30.4449	34.5439	36.4233	36.3966
130	1.7737	0.9029	36.6367	68.7548	34.8788	67.1839	31.1966	35.3085	36.6607	36.3494
131	1.6825	0.8945	37.2126	69.3585	34.8600	67.2743	30.1835	35.2823	36.8805	37.0935
132	1.6941	0.8950	37.5190	69.2987	35.0887	67.0204	30.2293	35.9065	36.3708	37.8483
133	1.8969	0.9110	36.5663	68.4823	34.5077	66.7710	30.1867	35.3941	36.2945	36.1554
134	1.6534	0.9066	37.0978	68.8177	35.0135	66.8667	30.5219	35.7660	36.8697	36.8962
135	1.7240	0.8930	37.5597	69.2942	35.2501	67.2490	30.4659	35.3148	37.2574	37.9624
136	1.6905	0.8904	37.6063	69.6246	35.1065	67.2498	30.7512	34.8402	37.1244	37.7102
137	1.6928	0.9079	37.1005	68.7537	35.1387	67.0685	30.4450	35.7027	37.5677	36.8393
138	1.5574	0.8801	38.2057	70.1164	35.7260	67.9023	31.1029	35.9770	37.6663	38.1577
139	1.6228	0.8828	38.0524	70.0526	35.5840	68.0057	30.8641	35.9785	37.5007	37.9927
140	1.7815	0.8986	37.1252	69.3752	35.2345	67.7513	30.9601	35.8083	37.1863	36.9832
141	1.5538	0.8678	38.7691	70.7045	36.4562	68.6035	32.0010	36.6989	38.5048	38.6201
142	1.6009	0.8649	38.6950	70.9445	36.1771	68.7287	31.1884	36.8181	38.0795	38.6223
143	1.6193	0.8652	38.9240	71.0590	36.5513	68.9472	31.5851	37.6409	38.3331	38.6461
144	1.5856	0.8742	38.5542	70.2755	36.0820	68.0880	31.8625	36.1719	37.9625	38.3309
145	1.5462	0.8782	38.5268	70.3650	35.9708	68.2610	31.1939	35.9161	38.0476	38.7257
146	1.5595	0.8821	38.2061	70.2516	35.8772	68.2010	31.7832	35.7941	38.3566	37.5749
147	1.6579	0.8849	38.2037	70.2815	35.8930	68.3434	31.5500	36.4197	37.7250	37.8774
148	1.5298	0.8804	38.4152	70.5616	36.3458	68.7967	32.3402	36.8511	37.8836	38.3082
149	1.4650	0.8605	39.1798	71.1673	36.6511	68.9818	32.5929	36.5799	38.4385	38.9932
150	1.5049	0.8669	38.8411	71.0012	36.5857	69.0777	32.4481	36.4229	38.4539	39.0180
